"PLAYER_ID","PLAYER_NAME","TEAM_NAME","SEASON_NAME"
2524,"Shivam Mavi","Kolkata Knight Riders","2022"
2525,"Shivam Mavi","Kolkata Knight Riders","2020"
2526,"Shivam Sharma","Kings XI Punjab","2015"
2527,"Shivam Sharma","Kings XI Punjab","2014"
2528,"Shivam Singh","Punjab Kings","2024"
2529,"Shoaib Ahmed","Deccan Chargers","2009"
2530,"Shoaib Akhtar","Kolkata Knight Riders","2007"
2531,"Shoaib Malik","Delhi Daredevils","2007"
2532,"Shubman Gill","Gujarat Titans","2023"
2533,"Shubman Gill","Gujarat Titans","2022"
2534,"Shubman Gill","Kolkata Knight Riders","2020"
2535,"Shubman Gill","Gujarat Titans","2024"
2536,"Shubman Gill","Kolkata Knight Riders","2018"
2537,"Shubman Gill","Kolkata Knight Riders","2021"
2538,"Shubman Gill","Kolkata Knight Riders","2019"
2539,"Sikandar Raza","Punjab Kings","2023"
2540,"Sikandar Raza","Punjab Kings","2024"
2541,"Simarjeet Singh","Chennai Super Kings","2024"
2542,"Simarjeet Singh","Chennai Super Kings","2022"
2543,"Sohail Tanvir","Rajasthan Royals","2007"
2544,"Sumit Kumar","Delhi Capitals","2024"
2545,"Sunny Gupta","Delhi Daredevils","2012"
2546,"Sunny Singh","Kings XI Punjab","2011"
2547,"Suyash Sharma","Kolkata Knight Riders","2023"
2548,"Suyash Sharma","Kolkata Knight Riders","2024"
2549,"Swapnil Singh","Kings XI Punjab","2016"
2550,"Swapnil Singh","Royal Challengers Bengaluru","2024"
2551,"Swapnil Singh","Kings XI Punjab","2017"
2552,"Swapnil Singh","Lucknow Super Giants","2023"
2553,"T Banton","Kolkata Knight Riders","2020"
2554,"T Henderson","Rajasthan Royals","2009"
2555,"T Kohler-Cadmore","Rajasthan Royals","2024"
2556,"T Kohli","Kings XI Punjab","2009"
2557,"T Kohli","Rajasthan Royals","2007"
2558,"T Mishra","Deccan Chargers","2012"
2559,"T Natarajan","Sunrisers Hyderabad","2024"
2560,"T Natarajan","Sunrisers Hyderabad","2020"
2561,"T Natarajan","Kings XI Punjab","2017"
2562,"T Natarajan","Sunrisers Hyderabad","2021"
2563,"T Natarajan","Sunrisers Hyderabad","2022"
2564,"T Natarajan","Sunrisers Hyderabad","2023"
2565,"T Shamsi","Rajasthan Royals","2021"
2566,"T Shamsi","Royal Challengers Bangalore","2016"
2567,"T Stubbs","Mumbai Indians","2022"
2568,"T Stubbs","Mumbai Indians","2023"
2569,"T Stubbs","Delhi Capitals","2024"
2570,"T Taibu","Kolkata Knight Riders","2007"
2571,"T Thushara","Chennai Super Kings","2009"
2572,"TA Boult","Delhi Daredevils","2018"
2573,"TA Boult","Kolkata Knight Riders","2017"
2574,"TA Boult","Rajasthan Royals","2022"
2575,"TA Boult","Rajasthan Royals","2023"
2576,"TA Boult","Rajasthan Royals","2024"
2577,"TA Boult","Delhi Capitals","2019"
2578,"TA Boult","Sunrisers Hyderabad","2016"
2579,"TA Boult","Mumbai Indians","2020"
2580,"TA Boult","Sunrisers Hyderabad","2015"
2581,"TA Boult","Mumbai Indians","2021"
2582,"TD Paine","Pune Warriors","2011"
2583,"TG Southee","Kolkata Knight Riders","2022"
2584,"TG Southee","Mumbai Indians","2016"
2585,"TG Southee","Mumbai Indians","2017"
2586,"TG Southee","Kolkata Knight Riders","2023"
2587,"TG Southee","Kolkata Knight Riders","2021"
2588,"TG Southee","Royal Challengers Bangalore","2019"
2589,"TG Southee","Royal Challengers Bangalore","2018"
2590,"TG Southee","Rajasthan Royals","2014"
2591,"TG Southee","Rajasthan Royals","2015"
2592,"TG Southee","Chennai Super Kings","2011"
2593,"TH David","Royal Challengers Bangalore","2021"
2594,"TH David","Mumbai Indians","2024"
2595,"TH David","Mumbai Indians","2022"
2596,"TH David","Mumbai Indians","2023"
2597,"TK Curran","Rajasthan Royals","2020"
2598,"TK Curran","Delhi Capitals","2021"
2599,"TK Curran","Kolkata Knight Riders","2018"
2600,"TL Seifert","Delhi Capitals","2022"
2601,"TL Seifert","Kolkata Knight Riders","2021"
2602,"TL Suman","Pune Warriors","2013"
2603,"TL Suman","Mumbai Indians","2012"
2604,"TL Suman","Mumbai Indians","2011"
2605,"TL Suman","Deccan Chargers","2009"
2606,"TM Dilshan","Royal Challengers Bangalore","2013"
2607,"TM Dilshan","Delhi Daredevils","2009"
2608,"TM Dilshan","Delhi Daredevils","2007"
2609,"TM Dilshan","Royal Challengers Bangalore","2012"
2610,"TM Dilshan","Royal Challengers Bangalore","2011"
2611,"TM Head","Royal Challengers Bangalore","2017"
2612,"TM Head","Royal Challengers Bangalore","2016"
2613,"TM Head","Sunrisers Hyderabad","2024"
2614,"TM Srivastava","Kings XI Punjab","2009"
2615,"TM Srivastava","Kings XI Punjab","2007"
2616,"TP Sudhindra","Deccan Chargers","2012"
2617,"TR Birt","Delhi Daredevils","2011"
2618,"TS Mills","Royal Challengers Bangalore","2017"
2619,"TS Mills","Mumbai Indians","2022"
2620,"TU Deshpande","Chennai Super Kings","2023"
2621,"TU Deshpande","Chennai Super Kings","2022"
2622,"TU Deshpande","Chennai Super Kings","2024"
2623,"TU Deshpande","Delhi Capitals","2020"
2624,"Tanush Kotian","Rajasthan Royals","2024"
2625,"Tejas Baroka","Gujarat Lions","2017"
2626,"Tilak Varma","Mumbai Indians","2023"
2627,"Tilak Varma","Mumbai Indians","2022"
2628,"Tilak Varma","Mumbai Indians","2024"
2629,"U Kaul","Kings XI Punjab","2007"
2630,"UA Birla","Pune Warriors","2013"
2631,"UBT Chand","Delhi Daredevils","2011"
2632,"UBT Chand","Mumbai Indians","2015"
2633,"UBT Chand","Rajasthan Royals","2014"
2634,"UBT Chand","Delhi Daredevils","2012"
2635,"UBT Chand","Delhi Daredevils","2013"
2636,"UBT Chand","Mumbai Indians","2016"
2637,"UT Khawaja","Rising Pune Supergiants","2016"
2638,"UT Yadav","Delhi Daredevils","2013"
2639,"UT Yadav","Delhi Daredevils","2011"
2640,"UT Yadav","Delhi Daredevils","2012"
2641,"UT Yadav","Kolkata Knight Riders","2014"
2642,"UT Yadav","Royal Challengers Bangalore","2020"
2643,"UT Yadav","Kolkata Knight Riders","2015"
2644,"UT Yadav","Gujarat Titans","2024"
2645,"UT Yadav","Kolkata Knight Riders","2022"
2646,"UT Yadav","Royal Challengers Bangalore","2019"
2647,"UT Yadav","Delhi Daredevils","2009"
2648,"UT Yadav","Royal Challengers Bangalore","2018"
2649,"UT Yadav","Kolkata Knight Riders","2016"
2650,"UT Yadav","Kolkata Knight Riders","2023"
2651,"UT Yadav","Kolkata Knight Riders","2017"
2652,"Umar Gul","Kolkata Knight Riders","2007"
2653,"Umran Malik","Sunrisers Hyderabad","2022"
2654,"Umran Malik","Sunrisers Hyderabad","2023"
2655,"Umran Malik","Sunrisers Hyderabad","2021"
2656,"Umran Malik","Sunrisers Hyderabad","2024"
2657,"V Kaverappa","Punjab Kings","2024"
2658,"V Kohli","Royal Challengers Bangalore","2009"
2659,"V Kohli","Royal Challengers Bangalore","2015"
2660,"V Kohli","Royal Challengers Bangalore","2018"
2661,"V Kohli","Royal Challengers Bengaluru","2024"
2662,"V Kohli","Royal Challengers Bangalore","2017"
2663,"V Kohli","Royal Challengers Bangalore","2013"
2664,"V Kohli","Royal Challengers Bangalore","2014"
2665,"V Kohli","Royal Challengers Bangalore","2023"
2666,"V Kohli","Royal Challengers Bangalore","2011"
2667,"V Kohli","Royal Challengers Bangalore","2020"
2668,"V Kohli","Royal Challengers Bangalore","2012"
2669,"V Kohli","Royal Challengers Bangalore","2016"
2670,"V Kohli","Royal Challengers Bangalore","2021"
2671,"V Kohli","Royal Challengers Bangalore","2022"
2672,"V Kohli","Royal Challengers Bangalore","2019"
2673,"V Kohli","Royal Challengers Bangalore","2007"
2674,"V Pratap Singh","Deccan Chargers","2012"
2675,"V Sehwag","Delhi Daredevils","2007"
2676,"V Sehwag","Delhi Daredevils","2011"
2677,"V Sehwag","Delhi Daredevils","2013"
2678,"V Sehwag","Delhi Daredevils","2012"
2679,"V Sehwag","Delhi Daredevils","2009"
2680,"V Sehwag","Kings XI Punjab","2015"
2681,"V Sehwag","Kings XI Punjab","2014"
2682,"V Shankar","Chennai Super Kings","2014"
2683,"V Shankar","Sunrisers Hyderabad","2021"
2684,"V Shankar","Sunrisers Hyderabad","2017"
2685,"V Shankar","Delhi Daredevils","2018"
2686,"V Shankar","Gujarat Titans","2022"
2687,"V Shankar","Gujarat Titans","2024"
2688,"V Shankar","Sunrisers Hyderabad","2019"
2689,"V Shankar","Sunrisers Hyderabad","2020"
2690,"V Shankar","Gujarat Titans","2023"
2691,"V Viyaskanth","Sunrisers Hyderabad","2024"
2692,"VG Arora","Punjab Kings","2022"
2693,"VG Arora","Kolkata Knight Riders","2023"
2694,"VG Arora","Kolkata Knight Riders","2024"
2695,"VH Zol","Royal Challengers Bangalore","2014"
2696,"VR Aaron","Gujarat Titans","2022"
2697,"VR Aaron","Rajasthan Royals","2020"
2698,"VR Aaron","Royal Challengers Bangalore","2015"
2699,"VR Aaron","Delhi Daredevils","2011"
2700,"VR Aaron","Delhi Daredevils","2012"
2701,"VR Aaron","Kings XI Punjab","2017"
2702,"VR Aaron","Royal Challengers Bangalore","2014"
2703,"VR Aaron","Royal Challengers Bangalore","2016"
2704,"VR Aaron","Rajasthan Royals","2019"
2705,"VR Iyer","Kolkata Knight Riders","2023"
2706,"VR Iyer","Kolkata Knight Riders","2024"
2707,"VR Iyer","Kolkata Knight Riders","2022"
2708,"VR Iyer","Kolkata Knight Riders","2021"
2709,"VRV Singh","Kings XI Punjab","2009"
2710,"VRV Singh","Kings XI Punjab","2007"
2711,"VS Malik","Kings XI Punjab","2009"
2712,"VS Malik","Rajasthan Royals","2014"
2713,"VS Malik","Kings XI Punjab","2011"
2714,"VS Malik","Rajasthan Royals","2013"
2715,"VS Yeligati","Mumbai Indians","2007"
2716,"VVS Laxman","Kochi Tuskers Kerala","2011"
2717,"VVS Laxman","Deccan Chargers","2009"
2718,"VVS Laxman","Deccan Chargers","2007"
2719,"VY Mahesh","Delhi Daredevils","2007"
2720,"VY Mahesh","Delhi Daredevils","2009"
2721,"VY Mahesh","Chennai Super Kings","2012"
2722,"Vijaykumar Vyshak","Royal Challengers Bengaluru","2024"
2723,"Vijaykumar Vyshak","Royal Challengers Bangalore","2023"
2724,"Virat Singh","Sunrisers Hyderabad","2021"
2725,"Vishnu Vinod","Royal Challengers Bangalore","2017"
2726,"Vishnu Vinod","Mumbai Indians","2023"
2727,"Vivrant Sharma","Sunrisers Hyderabad","2023"
2728,"W Jaffer","Royal Challengers Bangalore","2007"
2729,"W Jaffer","Royal Challengers Bangalore","2009"
2730,"WA Mota","Kings XI Punjab","2009"
2731,"WA Mota","Kings XI Punjab","2007"
2732,"WD Parnell","Delhi Daredevils","2014"
2733,"WD Parnell","Pune Warriors","2013"
2734,"WD Parnell","Royal Challengers Bangalore","2023"
2735,"WD Parnell","Pune Warriors","2011"
2736,"WD Parnell","Pune Warriors","2012"
2737,"WG Jacks","Royal Challengers Bengaluru","2024"
2738,"WP Saha","Kings XI Punjab","2015"
2739,"WP Saha","Kings XI Punjab","2014"
2740,"WP Saha","Kings XI Punjab","2016"
2741,"WP Saha","Gujarat Titans","2022"
2742,"WP Saha","Sunrisers Hyderabad","2018"
2743,"WP Saha","Chennai Super Kings","2012"
2744,"WP Saha","Kolkata Knight Riders","2009"
2745,"WP Saha","Sunrisers Hyderabad","2019"
2746,"WP Saha","Kolkata Knight Riders","2007"
2747,"WP Saha","Sunrisers Hyderabad","2020"
2748,"WP Saha","Gujarat Titans","2024"
2749,"WP Saha","Chennai Super Kings","2011"
2750,"WP Saha","Gujarat Titans","2023"
2751,"WP Saha","Sunrisers Hyderabad","2021"
2752,"WP Saha","Kings XI Punjab","2017"
2753,"WP Saha","Chennai Super Kings","2013"
2754,"WPUJC Vaas","Deccan Chargers","2007"
2755,"WPUJC Vaas","Deccan Chargers","2009"
2756,"Washington Sundar","Royal Challengers Bangalore","2018"
2757,"Washington Sundar","Sunrisers Hyderabad","2024"
2758,"Washington Sundar","Royal Challengers Bangalore","2020"
2759,"Washington Sundar","Sunrisers Hyderabad","2023"
2760,"Washington Sundar","Rising Pune Supergiant","2017"
2761,"Washington Sundar","Royal Challengers Bangalore","2019"
2762,"Washington Sundar","Sunrisers Hyderabad","2022"
2763,"Washington Sundar","Royal Challengers Bangalore","2021"
2764,"X Thalaivan Sargunam","Sunrisers Hyderabad","2013"
2765,"Y Gnaneswara Rao","Kochi Tuskers Kerala","2011"
2766,"Y Nagar","Delhi Daredevils","2012"
2767,"Y Nagar","Delhi Daredevils","2009"
2768,"Y Nagar","Delhi Daredevils","2011"
2769,"Y Prithvi Raj","Kolkata Knight Riders","2019"
2770,"Y Venugopal Rao","Sunrisers Hyderabad","2014"
2771,"Y Venugopal Rao","Delhi Daredevils","2011"
2772,"Y Venugopal Rao","Deccan Chargers","2007"
2773,"Y Venugopal Rao","Delhi Daredevils","2013"
2774,"Y Venugopal Rao","Deccan Chargers","2009"
2775,"Y Venugopal Rao","Delhi Daredevils","2012"
2776,"YA Abdulla","Kings XI Punjab","2009"
2777,"YBK Jaiswal","Rajasthan Royals","2021"
2778,"YBK Jaiswal","Rajasthan Royals","2022"
2779,"YBK Jaiswal","Rajasthan Royals","2023"
2780,"YBK Jaiswal","Rajasthan Royals","2024"
2781,"YBK Jaiswal","Rajasthan Royals","2020"
2782,"YK Pathan","Kolkata Knight Riders","2013"
2783,"YK Pathan","Kolkata Knight Riders","2012"
2784,"YK Pathan","Kolkata Knight Riders","2011"
2785,"YK Pathan","Kolkata Knight Riders","2015"
2786,"YK Pathan","Sunrisers Hyderabad","2018"
2787,"YK Pathan","Rajasthan Royals","2009"
2788,"YK Pathan","Kolkata Knight Riders","2016"
2789,"YK Pathan","Kolkata Knight Riders","2014"
2790,"YK Pathan","Kolkata Knight Riders","2017"
2791,"YK Pathan","Sunrisers Hyderabad","2019"
2792,"YK Pathan","Rajasthan Royals","2007"
2793,"YS Chahal","Royal Challengers Bangalore","2017"
2794,"YS Chahal","Royal Challengers Bangalore","2020"
2795,"YS Chahal","Mumbai Indians","2013"
2796,"YS Chahal","Rajasthan Royals","2023"
2797,"YS Chahal","Royal Challengers Bangalore","2014"
2798,"YS Chahal","Royal Challengers Bangalore","2019"
2799,"YS Chahal","Royal Challengers Bangalore","2015"
2800,"YS Chahal","Rajasthan Royals","2024"
2801,"YS Chahal","Royal Challengers Bangalore","2021"
2802,"YS Chahal","Rajasthan Royals","2022"
2803,"YS Chahal","Royal Challengers Bangalore","2016"
2804,"YS Chahal","Royal Challengers Bangalore","2018"
2805,"YV Dhull","Delhi Capitals","2023"
2806,"YV Takawale","Mumbai Indians","2007"
2807,"YV Takawale","Royal Challengers Bangalore","2014"
2808,"YV Takawale","Mumbai Indians","2009"
2809,"Yash Dayal","Royal Challengers Bengaluru","2024"
2810,"Yash Dayal","Gujarat Titans","2022"
2811,"Yash Dayal","Gujarat Titans","2023"
2812,"Yash Thakur","Lucknow Super Giants","2023"
2813,"Yash Thakur","Lucknow Super Giants","2024"
2814,"Yashpal Singh","Kolkata Knight Riders","2009"
2815,"Younis Khan","Rajasthan Royals","2007"
2816,"Yudhvir Singh","Lucknow Super Giants","2023"
2817,"Yudhvir Singh","Lucknow Super Giants","2024"
2818,"Yuvraj Singh","Sunrisers Hyderabad","2016"
2819,"Yuvraj Singh","Kings XI Punjab","2009"
2820,"Yuvraj Singh","Delhi Daredevils","2015"
2821,"Yuvraj Singh","Kings XI Punjab","2018"
2822,"Yuvraj Singh","Royal Challengers Bangalore","2014"
2823,"Yuvraj Singh","Mumbai Indians","2019"
2824,"Yuvraj Singh","Sunrisers Hyderabad","2017"
2825,"Yuvraj Singh","Pune Warriors","2013"
2826,"Yuvraj Singh","Pune Warriors","2011"
2827,"Yuvraj Singh","Kings XI Punjab","2007"
2828,"Z Khan","Royal Challengers Bangalore","2013"
2829,"Z Khan","Mumbai Indians","2014"
2830,"Z Khan","Royal Challengers Bangalore","2012"
2831,"Z Khan","Royal Challengers Bangalore","2007"
2832,"Z Khan","Mumbai Indians","2009"
2833,"Z Khan","Delhi Daredevils","2017"
2834,"Z Khan","Delhi Daredevils","2015"
2835,"Z Khan","Royal Challengers Bangalore","2011"
2836,"Z Khan","Delhi Daredevils","2016"
