"MATCH_ID","SEASON_ID","SEASON_MATCH","PLAY_OFF_ID","DATE_ID","REFEREE_ID","TV_UMPIRE_ID","UMPIRE_ID1","UMPIRE_ID2","TEAM_A_ID","TEAM_B_ID","VENUE_ID","MATCH_TYPE_ID","TOTAL_OVERS","BALLS_PER_OVER","OVERS_PLAYED_BY_TEAM_A","BOWLS_PLAYED_BY_TEAM_A","EXTRA_BOWLS_PLAYED_BY_TEAM_A","EXTRA_RUNS_SCORED_BY_TEAM_A","FOURS_BY_TEAM_A","SIXES_BY_TEAM_A","TOTAL_SCORE_BY_TEAM_A","WICKET_LOST_BY_TEAM_A","OVERS_PLAYED_BY_TEAM_B","BOWLS_PLAYED_BY_TEAM_B","EXTRA_BOWLS_PLAYED_BY_TEAM_B","EXTRA_RUNS_SCORED_BY_TEAM_B","FOURS_BY_TEAM_B","SIXES_BY_TEAM_B","TOTAL_SCORE_BY_TEAM_B","WICKET_LOST_BY_TEAM_B","TOSS_WINNER_TEAM_ID","TOSS_DECISION","MATCH_RESULT","WINNER_TEAM_ID"
1005,16,55,3,5501,24,49,33,56,1,3,19,1,20,6,19,130,15,15,10,7,167,8,19,125,11,11,10,6,140,8,1,"Bat","Result Declared",1
1026,17,2,3,5819,18,70,38,56,3,13,20,1,20,6,19,124,10,10,15,9,174,9,19,122,8,8,20,4,177,6,13,"Field","Result Declared",13
1028,17,4,3,5820,21,61,48,58,14,10,31,1,20,6,19,127,8,8,10,11,193,4,19,124,14,14,11,8,173,6,14,"Bat","Result Declared",14
1032,17,8,3,5823,21,21,46,23,19,11,28,1,20,6,19,130,19,19,19,18,277,3,19,126,11,11,12,20,246,5,11,"Field","Result Declared",19
1038,17,14,3,5828,14,28,36,47,11,14,39,1,20,6,19,124,7,7,10,3,125,9,15,99,14,14,14,3,127,4,14,"Field","Result Declared",14
1041,17,17,3,5831,1,62,20,15,6,13,22,1,20,6,19,124,9,9,21,5,199,4,19,123,13,13,18,8,200,7,13,"Field","Result Declared",13
1048,17,24,3,5837,21,61,58,50,14,6,31,1,20,6,19,127,7,7,17,8,196,3,19,128,11,11,20,4,199,7,6,"Field","Result Declared",6
1059,17,35,3,5847,24,39,38,28,19,3,1,1,20,6,19,123,5,5,18,22,266,7,19,122,8,8,22,9,199,10,3,"Field","Result Declared",19
1061,17,37,3,5848,1,65,21,15,13,6,20,1,20,6,19,123,4,4,12,5,142,10,19,116,3,3,16,2,146,7,13,"Bat","Result Declared",6
1073,17,49,3,5858,22,60,24,68,1,13,19,1,20,6,19,129,18,18,13,4,162,7,17,116,10,10,17,5,163,3,13,"Field","Result Declared",13
1075,17,51,3,5860,30,67,38,67,9,11,39,1,20,6,19,125,7,7,12,9,169,10,18,118,10,10,11,6,145,10,11,"Field","Result Declared",9
1078,17,54,3,5862,20,49,36,47,9,10,4,1,20,6,19,129,13,13,21,13,235,6,16,103,7,7,10,7,137,10,10,"Field","Result Declared",9
1080,17,56,3,5864,27,67,46,23,3,14,1,1,20,6,19,121,1,1,22,12,221,8,19,131,15,15,16,13,201,8,14,"Field","Result Declared",3
1092,17,\\N,4,5878,1,61,54,66,19,9,22,1,20,6,19,124,7,7,13,6,159,10,13,84,11,11,16,10,164,2,19,"Bat","Result Declared",9
852,14,36,3,4909,18,14,33,23,3,14,40,1,20,6,19,126,9,9,10,3,154,6,19,125,6,6,8,2,121,6,14,"Field","Result Declared",3
919,15,43,3,5126,20,59,24,68,17,6,5,1,20,6,19,122,7,7,16,6,170,6,19,122,9,9,18,4,174,4,17,"Bat","Result Declared",6
989,16,39,3,5490,28,34,56,70,9,6,11,1,20,6,19,123,3,3,12,12,179,7,17,110,12,12,15,8,180,3,6,"Field","Result Declared",6
1084,17,60,3,5868,27,67,23,50,9,11,11,1,20,6,15,99,6,6,14,9,157,7,15,103,17,12,13,6,139,8,11,"Field","Result Declared",9
984,16,34,3,5485,22,37,38,61,3,19,28,1,20,6,19,121,4,4,15,2,144,9,19,121,1,1,13,1,137,6,3,"Bat","Result Declared",3
993,16,43,3,5492,21,60,54,70,17,10,4,1,20,6,19,122,2,2,6,2,126,9,19,124,7,7,8,4,108,10,17,"Bat","Result Declared",17
995,16,45,3,5494,21,34,54,56,10,1,4,1,20,6,19,118,6,6,6,4,125,7,0,0,0,0,0,0,0,0,1,"Field","No Result",20
996,16,46,3,5494,29,71,38,61,13,11,27,1,20,6,19,128,17,17,20,7,214,3,18,116,7,7,23,9,216,4,11,"Field","Result Declared",11
1015,16,65,3,5509,1,65,32,68,19,17,28,1,20,6,19,124,6,6,15,8,186,5,19,121,7,7,20,6,187,2,17,"Field","Result Declared",17
1024,16,\\N,2,5520,1,61,20,61,6,1,22,1,20,6,19,122,4,4,20,9,214,4,14,94,5,5,11,10,171,5,1,"Field","Result Declared",1
1036,17,12,3,5827,1,24,24,68,19,6,22,1,20,6,19,122,4,4,12,6,162,8,19,119,4,4,13,6,168,3,19,"Bat","Result Declared",6
1043,17,19,3,5833,18,40,51,67,18,14,31,1,20,6,19,125,11,11,14,7,183,3,19,118,3,3,20,6,189,4,14,"Field","Result Declared",14
1050,17,26,3,5839,14,28,66,47,10,3,4,1,20,6,19,127,10,10,17,2,167,7,18,112,8,8,14,8,170,4,10,"Bat","Result Declared",3
1058,17,34,3,5846,14,28,54,66,1,10,4,1,20,6,19,123,4,4,14,7,176,6,18,124,13,13,18,5,180,2,10,"Field","Result Declared",10
1064,17,40,3,5851,17,71,46,23,3,6,1,1,20,6,19,123,5,5,18,16,224,4,19,124,8,8,22,10,220,8,6,"Field","Result Declared",3
1069,17,45,3,5855,1,25,20,68,6,18,22,1,20,6,19,130,11,11,15,10,200,3,15,100,12,12,12,16,206,1,18,"Field","Result Declared",18
1090,17,68,3,5875,27,67,48,46,18,1,18,1,20,6,19,127,8,8,14,16,218,5,19,126,15,15,14,8,191,7,1,"Field","Result Declared",18
838,14,22,3,4758,14,49,10,68,17,3,22,1,20,6,19,122,2,2,9,9,171,5,19,122,6,6,16,4,170,4,3,"Field","Result Declared",17
964,16,14,3,5470,14,40,32,23,13,19,28,1,20,6,19,125,6,6,17,6,143,9,17,103,0,0,22,3,145,2,19,"Field","Result Declared",19
966,16,16,3,5472,18,61,35,66,3,11,1,1,20,6,19,124,11,11,20,5,172,10,19,122,6,6,14,10,173,4,11,"Field","Result Declared",11
1070,17,46,3,5855,24,49,66,36,1,19,19,1,20,6,19,126,9,9,20,8,212,3,18,116,3,3,9,4,134,10,19,"Field","Result Declared",1
1082,17,58,3,5866,22,62,20,24,18,13,14,1,20,6,19,127,8,8,19,16,241,7,16,105,6,6,23,7,181,10,13,"Field","Result Declared",18
41,1,41,3,31,3,1,1,8,9,1,11,1,20,6,19,124,13,13,15,3,149,5,7,51,4,4,8,0,55,0,9,"Bat","Result Declared",1
65,2,8,3,370,6,50,57,13,17,2,25,1,20,6,19,126,7,7,17,4,160,8,19,121,9,9,9,12,184,6,2,"Bat","Result Declared",2
80,2,24,3,379,26,18,58,10,17,7,17,1,20,6,19,124,6,6,13,5,145,9,19,123,13,13,11,4,137,7,17,"Bat","Result Declared",17
94,2,38,3,388,6,3,53,7,17,11,35,1,20,6,19,128,14,14,9,3,141,7,19,127,7,7,11,4,157,2,11,"Bat","Result Declared",11
115,2,\\N,2,402,1,11,25,11,17,2,24,1,20,6,19,121,10,10,10,5,137,9,19,126,8,8,9,4,143,6,17,"Field","Result Declared",2
53,1,54,3,40,4,10,7,13,2,1,28,1,20,6,19,126,16,16,13,3,147,8,19,124,11,11,16,3,148,3,2,"Bat","Result Declared",1
57,1,\\N,7,44,2,12,1,5,1,7,39,1,20,6,14,93,4,4,13,4,116,1,19,122,4,4,11,2,112,8,7,"Bat","Result Declared",1
66,2,10,3,371,25,1,52,57,9,14,25,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Field","Tie",20
73,2,17,3,375,6,19,7,63,9,11,35,1,20,6,15,95,4,4,8,2,95,9,19,124,9,9,11,10,187,6,11,"Bat","Result Declared",11
74,2,18,3,376,1,11,26,25,4,14,37,1,20,6,19,122,5,5,14,3,143,7,18,118,9,9,11,7,147,5,4,"Bat","Result Declared",14
78,2,22,3,378,25,1,26,25,1,14,37,1,20,6,19,123,5,5,15,6,164,5,19,120,8,8,11,2,126,9,14,"Field","Result Declared",1
86,2,30,3,383,1,27,55,44,7,14,17,1,20,6,19,128,19,19,11,4,133,8,19,124,4,4,25,8,211,4,7,"Field","Result Declared",14
112,2,56,3,399,2,13,44,10,17,2,37,1,20,6,19,121,2,2,13,7,170,4,19,126,13,13,10,5,158,6,17,"Bat","Result Declared",17
116,3,1,3,694,7,52,25,63,2,9,8,1,20,6,19,127,12,12,11,4,150,7,19,127,15,15,11,8,161,4,2,"Field","Result Declared",9
144,3,29,3,713,8,20,58,11,4,14,12,1,20,6,19,124,13,13,17,6,188,6,17,109,3,3,9,6,121,10,4,"Bat","Result Declared",4
156,3,41,3,722,26,7,57,13,7,11,27,1,20,6,19,119,4,4,20,3,158,4,19,121,4,4,15,2,154,9,11,"Bat","Result Declared",7
194,4,19,3,1097,1,19,12,61,4,2,12,1,20,6,19,122,13,13,12,5,152,7,19,122,5,5,20,3,168,4,2,"Bat","Result Declared",2
195,4,21,3,1098,12,8,1,13,11,12,39,1,20,6,19,121,10,10,10,1,124,3,17,109,12,12,13,2,118,10,12,"Bat","Result Declared",11
274,5,26,3,1465,1,49,2,32,1,14,19,1,20,6,19,121,2,2,12,2,147,3,19,123,14,14,12,5,146,4,14,"Bat","Result Declared",1
281,5,35,3,1470,12,48,10,61,12,2,36,1,20,6,19,126,9,9,9,9,159,7,19,122,11,11,11,8,177,4,2,"Bat","Result Declared",2
322,5,\\N,2,1501,10,15,3,11,9,1,19,1,20,6,19,124,8,8,18,6,192,5,19,124,7,7,13,8,190,3,1,"Bat","Result Declared",9
488,8,31,3,2570,10,25,49,10,4,7,12,1,20,6,13,89,8,8,11,4,119,1,19,123,8,8,9,3,118,8,4,"Field","Result Declared",4
107,2,51,3,396,2,13,11,63,1,9,37,1,20,6,19,129,20,20,16,6,188,3,19,121,5,5,17,8,189,3,1,"Bat","Result Declared",9
109,2,53,3,398,26,20,7,11,9,14,17,1,20,6,19,119,5,5,9,2,102,6,19,123,5,5,7,3,101,9,9,"Field","Result Declared",9
113,2,\\N,6,400,2,9,53,5,4,2,37,1,20,6,19,125,10,10,13,4,153,8,17,112,6,6,15,6,154,4,2,"Field","Result Declared",2
140,3,25,3,710,25,11,62,8,2,11,8,1,20,6,17,110,11,11,9,6,131,10,19,129,10,10,24,3,172,7,2,"Field","Result Declared",11
157,3,42,3,723,8,20,58,11,2,1,38,1,20,6,19,121,8,8,8,6,139,4,19,123,8,8,9,3,138,8,1,"Bat","Result Declared",2
159,3,44,3,724,26,46,3,13,4,7,12,1,20,6,19,126,18,18,8,0,111,10,18,113,6,6,11,2,112,3,4,"Bat","Result Declared",7
189,4,14,3,1094,12,12,58,41,1,17,19,1,20,6,19,121,4,4,20,5,183,5,19,125,9,9,13,5,162,7,1,"Bat","Result Declared",1
196,4,22,3,1098,7,20,2,63,9,8,11,1,20,6,19,122,11,11,7,3,126,9,19,123,8,8,11,5,132,7,9,"Field","Result Declared",8
200,4,26,3,1101,1,23,31,25,4,7,12,1,20,6,19,126,16,16,20,12,231,4,19,123,5,5,21,11,202,6,7,"Field","Result Declared",4
260,5,12,3,1455,1,22,2,32,11,14,39,1,20,6,19,120,6,6,14,12,197,6,19,121,4,4,12,10,170,10,14,"Field","Result Declared",11
273,5,25,3,1464,8,48,10,61,7,17,27,1,20,6,19,123,8,8,13,3,163,6,19,125,8,8,16,4,166,5,17,"Field","Result Declared",17
277,5,29,3,1466,8,25,3,45,2,9,2,1,20,6,19,121,3,3,9,2,126,7,19,121,9,9,12,1,127,5,9,"Field","Result Declared",9
301,5,55,3,1484,1,14,14,11,2,4,28,1,20,6,19,121,2,2,23,7,187,4,16,104,16,16,13,12,193,1,2,"Bat","Result Declared",4
370,6,48,3,1843,1,49,1,31,19,4,28,1,20,6,13,86,3,3,8,1,81,4,19,117,6,6,4,1,80,10,4,"Bat","Result Declared",19
404,7,6,3,2193,9,49,2,15,9,4,10,1,20,6,19,129,14,14,16,2,166,5,19,120,11,11,14,6,167,6,9,"Bat","Result Declared",4
411,7,13,3,2199,9,14,3,57,1,11,10,1,20,6,18,117,7,7,9,7,142,3,19,120,1,1,12,4,141,7,11,"Bat","Result Declared",1
437,7,39,3,2218,8,21,15,19,19,7,28,1,20,6,19,129,15,15,14,12,205,5,18,113,4,4,19,12,211,4,7,"Field","Result Declared",7
497,8,40,3,2575,10,14,49,15,17,7,18,1,20,6,19,128,11,11,14,18,226,3,13,84,9,9,8,3,88,10,7,"Field","Result Declared",17
517,8,\\N,2,2593,10,25,58,49,11,1,11,1,20,6,19,121,6,6,16,12,202,5,19,125,7,7,16,6,161,8,1,"Field","Result Declared",11
519,9,2,3,2915,14,59,10,30,9,4,11,1,20,6,14,90,11,11,15,0,99,1,17,110,12,12,9,3,98,10,9,"Field","Result Declared",9
526,9,9,3,2921,15,61,58,68,11,5,39,1,20,6,19,127,10,10,11,5,143,8,19,124,11,11,14,3,147,7,5,"Field","Result Declared",5
541,9,24,3,2933,10,54,20,61,11,9,39,1,20,6,17,113,5,5,18,9,178,4,19,120,1,1,17,3,174,5,11,"Field","Result Declared",11
568,9,51,3,2954,8,38,54,59,5,9,13,1,20,6,13,89,17,17,11,4,125,4,19,125,7,7,10,4,124,8,5,"Field","Result Declared",5
608,10,32,3,3298,7,62,16,10,9,4,11,1,20,6,16,99,10,10,20,4,161,3,19,122,7,7,14,4,160,6,9,"Field","Result Declared",9
638,11,2,3,3643,1,59,46,61,4,7,27,1,20,6,19,124,6,6,11,5,166,7,18,114,1,1,16,7,167,4,7,"Field","Result Declared",7
661,11,25,3,3661,1,47,59,47,19,7,28,1,20,6,19,123,8,8,11,2,132,6,19,116,2,2,9,4,119,10,7,"Field","Result Declared",19
684,11,48,3,3679,7,55,32,68,7,17,15,1,20,6,15,94,5,5,5,5,88,10,8,51,4,4,13,2,92,0,17,"Field","Result Declared",17
743,12,47,3,4028,7,38,34,20,9,11,11,1,20,6,19,126,7,7,21,15,232,2,19,120,6,6,14,14,198,7,11,"Field","Result Declared",9
776,13,20,3,4555,20,34,68,10,11,14,34,1,20,6,19,128,19,14,18,8,193,4,18,110,2,2,11,6,136,10,11,"Bat","Result Declared",11
218,4,44,3,1112,12,12,58,11,12,11,8,1,20,6,19,124,10,10,8,7,139,7,19,124,15,15,13,6,160,7,12,"Field","Result Declared",11
149,3,34,3,717,1,12,31,5,9,7,11,1,20,6,19,127,13,13,16,10,200,3,18,112,5,5,21,8,204,2,9,"Bat","Result Declared",7
255,5,7,3,1452,10,13,3,15,14,9,31,1,20,6,19,123,3,3,13,6,164,5,19,125,7,7,10,5,142,10,9,"Field","Result Declared",14
299,5,53,3,1482,1,54,58,32,2,7,28,1,20,6,19,123,12,12,10,4,145,8,19,123,7,7,17,5,170,5,2,"Field","Result Declared",7
191,4,16,3,1095,2,8,1,13,12,4,8,1,20,6,19,126,8,8,13,11,187,5,19,121,10,10,16,9,190,7,4,"Field","Result Declared",4
207,4,33,3,1106,1,19,12,61,4,9,12,1,20,6,19,124,7,7,9,5,131,9,19,126,8,8,12,4,148,7,4,"Field","Result Declared",9
232,4,58,3,1122,7,20,25,63,17,9,18,1,20,6,12,79,6,6,13,2,105,6,12,80,7,7,7,3,89,4,17,"Field","Result Declared",17
259,5,11,3,1454,10,25,1,45,4,1,12,1,20,6,13,80,1,1,11,3,111,2,19,124,6,6,7,3,110,8,4,"Field","Result Declared",4
275,5,27,3,1465,9,19,1,62,4,12,12,1,20,6,19,122,5,5,12,9,172,7,19,130,15,15,19,7,192,3,4,"Field","Result Declared",12
284,5,38,3,1472,11,19,1,53,9,17,11,1,20,6,19,124,5,5,18,9,190,4,19,123,5,5,12,7,143,6,9,"Bat","Result Declared",9
380,6,58,3,1850,1,19,1,54,12,11,36,1,20,6,19,121,4,4,5,3,112,8,18,116,4,4,11,3,116,5,12,"Bat","Result Declared",11
381,6,59,3,1850,7,54,62,61,7,19,27,1,20,6,19,122,8,8,10,3,120,9,19,121,4,4,14,5,150,7,7,"Field","Result Declared",19
408,7,10,3,2197,9,54,58,49,14,1,10,1,20,6,19,121,2,2,7,6,133,10,19,127,13,13,10,3,140,6,14,"Field","Result Declared",1
462,8,4,3,2550,14,57,49,15,1,19,19,1,20,6,19,128,15,15,16,14,209,4,19,124,11,11,8,7,164,6,1,"Bat","Result Declared",1
499,8,42,3,2576,8,33,54,57,9,4,11,1,20,6,19,125,12,12,16,6,171,7,19,125,7,7,14,7,158,6,9,"Bat","Result Declared",9
537,9,20,3,2929,15,62,33,21,16,9,21,1,20,6,19,120,6,6,8,7,160,5,19,124,10,10,11,8,162,8,9,"Field","Result Declared",9
549,9,32,3,2939,17,55,54,58,9,7,11,1,20,6,19,123,5,5,13,5,164,3,19,124,12,12,12,6,157,9,7,"Field","Result Declared",9
577,9,\\N,2,2964,10,49,58,32,17,19,18,1,20,6,19,124,9,9,12,13,200,7,19,126,14,14,20,10,208,7,19,"Bat","Result Declared",19
607,10,31,3,3297,15,46,54,30,17,5,18,1,20,6,19,123,12,12,9,4,134,10,13,89,8,8,13,7,135,3,5,"Field","Result Declared",5
632,10,56,3,3314,7,61,59,30,4,17,12,1,20,6,19,122,7,7,13,6,151,10,19,127,9,9,11,7,161,6,17,"Bat","Result Declared",17
680,11,44,3,3677,7,28,59,68,9,7,15,1,20,6,19,125,5,5,24,15,245,6,19,126,7,7,12,16,214,8,7,"Field","Result Declared",9
683,11,47,3,3678,1,54,20,10,11,14,39,1,20,6,19,127,9,9,15,7,168,6,17,112,10,10,16,7,171,3,14,"Field","Result Declared",14
771,13,15,3,4552,14,32,33,10,14,17,34,1,20,6,19,122,3,3,9,8,154,6,19,116,3,3,16,3,158,2,14,"Bat","Result Declared",17
351,6,29,3,1830,10,25,57,39,7,12,27,1,20,6,19,120,3,3,16,5,186,3,19,124,8,8,20,6,185,4,7,"Field","Result Declared",7
396,6,\\N,1,1861,8,30,10,61,14,19,12,1,20,6,19,118,4,4,12,6,135,6,19,124,6,6,11,4,132,7,19,"Bat","Result Declared",14
399,7,1,3,2190,7,7,57,49,11,9,34,1,20,6,19,121,5,5,7,2,122,7,19,124,8,8,14,5,163,5,9,"Bat","Result Declared",9
392,6,70,3,1857,7,22,30,61,17,1,18,1,20,6,7,50,5,5,10,8,106,2,7,50,2,2,6,5,82,6,1,"Field","Result Declared",17
432,7,34,3,2215,10,49,16,59,7,9,2,1,20,6,19,122,4,4,17,2,149,8,17,111,5,5,18,1,150,1,9,"Field","Result Declared",9
512,8,55,3,2586,10,32,58,27,17,4,18,1,20,6,1,7,0,0,0,0,2,0,19,123,6,6,14,9,187,5,17,"Field","No Result",20
566,9,49,3,2952,8,21,20,30,16,4,9,1,20,6,10,71,7,7,10,1,76,1,19,122,2,2,11,2,121,6,16,"Field","Result Declared",16
648,11,12,3,3650,16,30,59,15,7,1,27,1,20,6,19,121,1,1,19,9,197,7,19,129,13,13,15,8,193,5,1,"Field","Result Declared",7
369,6,47,3,1842,8,14,58,59,9,14,11,1,20,6,17,108,10,10,10,5,133,2,19,126,7,7,11,2,132,6,14,"Bat","Result Declared",9
385,6,63,3,1853,8,55,58,10,17,7,18,1,20,6,19,126,7,7,15,9,174,5,18,113,8,8,21,5,176,3,7,"Field","Result Declared",7
403,7,5,3,2193,9,25,2,54,17,11,10,1,20,6,17,106,2,2,12,1,116,3,19,124,12,12,8,0,115,9,17,"Field","Result Declared",17
420,7,22,3,2207,10,57,32,30,11,7,39,1,20,6,19,118,6,6,15,9,170,5,19,125,13,13,16,6,168,5,7,"Bat","Result Declared",11
438,7,40,3,2218,10,55,54,16,9,11,2,1,20,6,18,116,5,5,14,3,142,4,19,125,7,7,11,4,141,5,9,"Field","Result Declared",9
446,7,48,3,2225,8,32,58,15,7,11,27,1,20,6,19,123,8,8,12,7,156,8,18,120,10,10,16,3,159,3,11,"Field","Result Declared",11
455,7,\\N,4,2231,8,54,16,10,7,9,11,1,20,6,19,122,5,5,4,9,135,8,19,123,7,7,17,6,163,8,7,"Field","Result Declared",9
468,8,10,3,2554,9,55,33,39,7,4,21,1,20,6,19,126,8,8,7,10,165,7,19,127,11,11,17,5,169,5,7,"Bat","Result Declared",4
470,8,12,3,2556,15,29,54,57,11,1,39,1,20,6,19,124,7,7,14,10,183,7,16,111,11,11,21,9,189,4,11,"Bat","Result Declared",1
508,8,51,3,2583,11,57,49,15,11,9,39,1,20,6,19,129,10,10,18,4,171,4,19,127,8,8,19,3,166,7,9,"Field","Result Declared",11
545,9,28,3,2936,14,34,32,68,5,7,30,1,20,6,19,123,4,4,11,2,131,9,19,122,4,4,15,1,154,10,5,"Field","Result Declared",7
554,9,37,3,2943,10,59,10,30,11,19,9,1,20,6,16,103,6,6,10,1,92,10,19,123,5,5,20,4,177,3,11,"Field","Result Declared",19
614,10,38,3,3301,14,63,54,33,11,17,39,1,20,6,19,123,7,7,17,3,165,6,19,122,4,4,10,8,162,8,17,"Bat","Result Declared",11
620,10,44,3,3306,15,46,46,54,19,15,28,1,20,6,19,122,2,2,11,5,136,9,19,124,7,7,5,6,148,8,19,"Field","Result Declared",15
621,10,45,3,3306,14,36,20,59,4,11,12,1,20,6,13,83,3,3,5,3,66,10,19,128,19,19,15,11,212,3,4,"Field","Result Declared",11
637,11,1,3,3642,19,49,33,21,11,1,39,1,20,6,19,122,4,4,18,5,165,4,19,124,7,7,11,10,169,9,1,"Field","Result Declared",1
649,11,13,3,3651,19,34,54,21,9,4,11,1,20,6,19,122,6,6,14,15,200,9,14,91,8,8,13,5,129,10,4,"Field","Result Declared",9
651,11,15,3,3653,14,54,60,10,14,9,31,1,20,6,19,124,5,5,15,4,160,8,18,115,3,3,15,6,163,3,9,"Field","Result Declared",9
657,11,21,3,3657,1,59,46,61,11,14,31,1,20,6,19,124,5,5,13,7,167,7,19,124,6,6,14,3,168,7,11,"Bat","Result Declared",14
692,11,56,3,3685,1,46,20,47,7,1,21,1,20,6,19,124,11,11,9,8,153,10,19,123,9,9,11,7,159,5,1,"Field","Result Declared",1
704,12,8,3,3998,15,61,32,30,14,19,28,1,20,6,19,124,5,5,18,7,198,2,18,119,6,6,19,8,201,5,14,"Bat","Result Declared",19
708,12,12,3,4000,14,28,59,47,1,14,19,1,20,6,19,126,7,7,14,8,175,5,19,125,7,7,11,7,167,8,14,"Field","Result Declared",1
715,12,19,3,4006,1,46,37,20,11,19,28,1,20,6,19,124,6,6,8,7,136,7,17,109,6,6,8,1,96,10,19,"Field","Result Declared",11
719,12,23,3,4009,21,37,30,61,9,1,19,1,20,6,19,123,4,4,11,4,108,9,17,108,8,8,9,2,111,3,1,"Field","Result Declared",1
723,12,27,3,4013,1,46,21,20,11,14,39,1,20,6,19,123,4,4,14,9,187,5,19,119,4,4,19,9,188,6,14,"Field","Result Declared",14
732,12,36,3,4020,14,55,10,47,11,14,31,1,20,6,19,124,9,9,11,6,161,5,19,115,6,6,19,3,162,5,14,"Field","Result Declared",14
788,13,32,3,4565,14,14,33,68,9,11,34,1,20,6,19,125,7,7,13,5,148,5,16,101,5,5,18,5,149,2,9,"Bat","Result Declared",11
789,13,33,3,4566,1,23,54,20,14,17,10,1,20,6,19,129,10,10,17,5,177,6,19,130,13,13,5,10,179,3,14,"Bat","Result Declared",17
606,10,30,3,3296,7,34,37,16,15,9,21,1,20,6,19,125,7,7,16,6,182,5,18,114,13,13,17,7,184,3,9,"Field","Result Declared",9
718,12,22,3,4008,1,59,37,57,19,7,27,1,20,6,19,123,8,8,12,2,150,4,19,119,1,1,11,5,151,4,7,"Field","Result Declared",7
793,13,37,3,4568,14,37,33,68,1,14,34,1,20,6,19,122,5,5,12,1,125,5,17,106,7,7,13,2,126,3,1,"Bat","Result Declared",14
801,13,45,3,4574,20,14,23,68,11,14,34,1,20,6,19,125,9,9,14,12,195,5,18,117,11,11,21,7,196,2,11,"Bat","Result Declared",14
837,14,21,3,4757,21,14,12,47,13,9,22,1,20,6,19,124,5,5,5,8,123,9,16,101,7,7,17,2,126,5,9,"Field","Result Declared",9
840,14,24,3,4760,18,54,33,46,14,11,1,1,20,6,19,124,6,6,14,7,171,4,18,113,17,17,13,6,172,3,11,"Field","Result Declared",11
865,14,49,3,4917,14,66,38,35,19,9,10,1,20,6,19,121,3,3,8,4,115,8,19,120,2,2,17,0,119,4,19,"Bat","Result Declared",9
879,15,3,3,5092,14,49,20,47,17,13,8,1,20,6,19,127,23,23,9,13,205,2,18,126,22,22,11,14,208,5,13,"Field","Result Declared",13
888,15,12,3,5100,14,62,38,28,10,19,8,1,20,6,19,121,4,4,14,6,169,7,19,126,10,10,12,5,157,9,19,"Field","Result Declared",10
899,15,23,3,5109,18,61,32,23,13,11,21,1,20,6,19,127,16,16,14,9,198,5,19,125,5,5,12,14,186,9,11,"Field","Result Declared",13
901,15,25,3,5111,21,65,70,68,9,19,5,1,20,6,19,123,9,9,15,9,175,8,17,111,12,12,13,10,176,3,19,"Field","Result Declared",19
924,15,48,3,5129,27,65,66,68,6,13,8,1,20,6,19,129,14,14,11,2,143,8,15,100,12,12,15,5,145,2,6,"Bat","Result Declared",13
953,16,3,3,5462,27,68,54,56,10,3,4,1,20,6,19,125,8,8,5,16,193,6,19,126,10,10,15,2,143,9,3,"Field","Result Declared",10
960,16,10,3,5468,14,28,38,47,19,10,4,1,20,6,19,122,4,4,10,3,121,8,15,101,17,17,13,3,127,5,19,"Bat","Result Declared",10
963,16,13,3,5470,1,65,20,67,6,9,22,1,20,6,19,127,16,16,18,7,204,4,19,123,4,4,15,15,207,7,6,"Bat","Result Declared",9
973,16,23,3,5477,21,60,54,33,6,14,22,1,20,6,19,124,5,5,13,7,177,7,19,118,3,3,10,15,179,7,14,"Field","Result Declared",14
975,16,25,3,5479,20,62,20,50,11,19,28,1,20,6,19,122,2,2,19,9,192,5,19,127,19,19,18,4,178,10,19,"Field","Result Declared",11
977,16,27,3,5481,21,34,54,70,17,13,27,1,20,6,19,123,12,12,12,6,174,4,18,113,5,5,9,10,150,10,13,"Field","Result Declared",17
986,16,36,3,5487,17,67,46,66,9,17,18,1,20,6,19,125,7,7,16,12,200,5,19,122,6,6,12,7,179,8,17,"Field","Result Declared",9
998,16,48,3,5496,1,59,24,68,14,6,31,1,20,6,17,114,8,8,9,3,118,10,13,84,3,3,14,3,119,1,14,"Bat","Result Declared",6
1006,16,56,3,5502,30,41,61,36,9,14,11,1,20,6,19,121,3,3,8,8,149,8,13,82,5,5,15,10,151,1,14,"Field","Result Declared",14
1007,16,57,3,5503,23,43,20,67,11,6,39,1,20,6,19,120,2,2,22,12,218,5,19,123,6,6,16,12,191,8,6,"Field","Result Declared",11
2,1,2,3,2,2,2,52,9,7,1,27,1,20,6,19,124,11,11,18,9,207,4,19,124,6,6,20,16,240,5,1,"Bat","Result Declared",1
22,1,22,3,16,5,51,5,69,7,9,27,1,20,6,19,125,14,14,22,4,178,6,19,122,7,7,9,9,169,6,7,"Bat","Result Declared",7
43,1,43,3,32,4,8,4,40,17,4,18,1,20,6,19,125,9,9,14,6,154,7,18,111,12,12,19,3,158,5,4,"Field","Result Declared",4
54,1,55,3,41,5,15,3,6,17,11,18,1,20,6,17,115,11,11,11,2,122,9,15,102,13,13,10,6,126,1,11,"Field","Result Declared",11
97,2,41,3,390,6,9,57,55,17,9,37,1,20,6,19,124,9,9,16,7,176,4,19,124,9,9,17,5,173,4,17,"Field","Result Declared",17
